CustomerID,Gender,Age,Partner,Dependents,TenureYears,ContractType,PaymentMethod,InternetService,MonthlyCharges,TotalCharges,TechSupport,PaperlessBilling,Churn
CUST00839,Female,49,Yes,No,1.2,One Year,Credit Card,Fiber Optic,77.92,900.93,No,No,No
CUST00840,Male,21,Yes,No,10.3,Month-to-Month,Bank Transfer,Fiber Optic,76.7,9665.12,No,No,No
CUST00841,Male,35,No,Yes,0.3,Month-to-Month,Credit Card,DSL,44.67,166.78,Yes,No,Yes
CUST00842,Female,66,Yes,Yes,2.1,One Year,Bank Transfer,No,24.37,607.43,No,No,No
CUST00843,Male,36,No,No,1.7,One Year,Electronic Check,Fiber Optic,84.07,1776.34,No,No,No
CUST00844,Male,60,No,Yes,1.2,One Year,Credit Card,DSL,60.13,751.09,Yes,No,No
CUST00845,Male,69,No,Yes,3.1,Month-to-Month,Mailed Check,DSL,54.32,2137.22,No,Yes,Yes
CUST00846,Male,52,No,No,0.4,One Year,Mailed Check,DSL,46.94,279.39,No,Yes,No
CUST00847,Female,57,Yes,No,3.8,Month-to-Month,Electronic Check,DSL,50.67,2281.81,Yes,No,No
CUST00848,Female,31,Yes,No,11.8,Month-to-Month,Credit Card,Fiber Optic,80.19,11344.33,No,Yes,Yes
CUST00849,Male,50,Yes,No,4.9,Month-to-Month,Mailed Check,DSL,49.71,2899.16,No,Yes,No
CUST00850,Female,31,No,Yes,5.9,Two Year,Mailed Check,No,26.97,1981.39,Yes,Yes,No
CUST00851,Male,51,Yes,No,1.3,Month-to-Month,Mailed Check,DSL,62.12,1022.6,No,No,No
CUST00852,Female,72,Yes,No,1.2,Month-to-Month,Electronic Check,DSL,60.39,935.13,Yes,No,No
CUST00853,Male,21,No,No,2.2,Month-to-Month,Bank Transfer,DSL,67.77,1798.6,No,Yes,Yes
CUST00854,Male,41,Yes,No,0.1,Month-to-Month,Mailed Check,DSL,47.85,57.4,Yes,Yes,Yes
CUST00855,Male,46,No,No,8.7,Two Year,Mailed Check,No,21.07,2278.43,No,No,No
CUST00856,Male,36,No,No,0.5,Two Year,Bank Transfer,Fiber Optic,82.05,432.77,No,No,No
CUST00857,Male,23,Yes,Yes,7.0,Month-to-Month,Mailed Check,DSL,64.33,5432.04,No,No,No
CUST00858,Male,74,Yes,Yes,0.3,Month-to-Month,Credit Card,No,15.0,115.84,Yes,Yes,No
CUST00859,Female,50,Yes,No,5.2,Month-to-Month,Mailed Check,No,30.91,2010.91,No,No,No
CUST00860,Male,66,No,Yes,0.5,One Year,Bank Transfer,Fiber Optic,82.29,556.18,Yes,No,Yes
CUST00861,Female,57,No,No,0.1,Month-to-Month,Electronic Check,No,34.99,0.0,No,Yes,Yes
CUST00862,Male,36,No,No,3.8,Month-to-Month,Electronic Check,Fiber Optic,88.36,4412.58,Yes,No,Yes
CUST00863,Female,70,No,Yes,1.0,Month-to-Month,Credit Card,Fiber Optic,89.95,1036.18,No,Yes,Yes
CUST00864,Female,18,No,No,3.8,Month-to-Month,Mailed Check,Fiber Optic,88.92,4069.73,Yes,No,Yes
CUST00865,Female,22,Yes,Yes,2.4,Month-to-Month,Mailed Check,DSL,77.42,2389.39,No,No,Yes
CUST00866,Male,44,Yes,No,0.3,Month-to-Month,Bank Transfer,Fiber Optic,99.27,316.48,No,Yes,Yes
CUST00867,Male,33,No,No,8.1,Month-to-Month,Bank Transfer,No,36.6,3573.4,No,No,Yes
CUST00868,Female,23,Yes,No,1.8,Month-to-Month,Credit Card,Fiber Optic,81.12,1762.61,No,Yes,No
CUST00869,Male,57,Yes,No,4.0,Two Year,Credit Card,No,26.99,1276.08,No,No,No
CUST00870,Female,30,No,Yes,2.1,Month-to-Month,Mailed Check,Fiber Optic,94.19,2439.85,No,Yes,Yes
CUST00871,Male,65,Yes,No,2.8,Month-to-Month,Mailed Check,Fiber Optic,94.5,3055.46,No,Yes,Yes
CUST00872,Female,52,No,No,1.1,Two Year,Credit Card,Fiber Optic,78.19,854.44,No,Yes,No
CUST00873,Female,36,No,No,0.7,Two Year,Electronic Check,Fiber Optic,69.01,654.3,No,Yes,No
CUST00874,Male,29,Yes,No,2.3,Month-to-Month,Electronic Check,Fiber Optic,70.34,2117.61,No,No,Yes
CUST00875,Female,33,No,No,1.7,One Year,Electronic Check,DSL,64.38,1217.77,No,No,No
CUST00876,Male,60,Yes,No,1.5,Month-to-Month,Electronic Check,DSL,65.88,1116.49,Yes,Yes,Yes
CUST00877,Female,27,Yes,No,3.3,One Year,Credit Card,No,30.14,1193.77,No,Yes,No
CUST00878,Female,42,Yes,Yes,3.5,Two Year,Bank Transfer,DSL,57.59,2419.5,No,Yes,No
CUST00879,Male,37,Yes,No,0.1,Month-to-Month,Electronic Check,Fiber Optic,99.26,0.0,No,No,Yes
CUST00880,Male,48,No,No,1.2,Month-to-Month,Credit Card,Fiber Optic,101.11,1370.28,No,Yes,No
CUST00881,Male,21,Yes,No,1.6,Month-to-Month,Electronic Check,Fiber Optic,90.44,2061.11,No,Yes,Yes
CUST00882,Female,61,Yes,Yes,0.3,One Year,Mailed Check,Fiber Optic,84.83,542.46,No,No,No
CUST00883,Male,40,Yes,No,0.8,One Year,Electronic Check,Fiber Optic,81.54,1060.74,No,Yes,Yes
CUST00884,Female,19,No,Yes,0.2,One Year,Credit Card,No,27.75,100.87,Yes,Yes,No
CUST00885,Female,73,No,No,15.0,Month-to-Month,Mailed Check,Fiber Optic,78.8,14100.76,Yes,Yes,No
CUST00886,Male,39,Yes,No,4.0,Month-to-Month,Mailed Check,Fiber Optic,90.21,4376.52,No,Yes,Yes
CUST00887,Male,68,Yes,No,0.3,One Year,Electronic Check,No,28.95,138.86,No,Yes,No
CUST00888,Female,74,Yes,No,0.1,Month-to-Month,Electronic Check,No,23.44,12.7,No,No,Yes
CUST00889,Female,54,Yes,Yes,3.8,Month-to-Month,Mailed Check,No,39.03,1645.31,Yes,Yes,No
CUST00890,Male,25,No,Yes,1.7,Month-to-Month,Bank Transfer,Fiber Optic,89.42,1986.18,Yes,Yes,No
CUST00891,Male,24,No,No,4.6,One Year,Credit Card,DSL,57.06,3098.6,No,Yes,No
CUST00892,Male,31,Yes,Yes,7.7,One Year,Credit Card,DSL,53.71,5030.52,No,No,No
CUST00893,Male,73,Yes,No,2.7,Two Year,Credit Card,No,33.66,984.06,Yes,No,No
CUST00894,Male,72,Yes,Yes,0.6,Month-to-Month,Credit Card,No,27.21,161.01,No,No,No
CUST00895,Female,20,No,No,4.6,Two Year,Credit Card,Fiber Optic,107.15,5997.98,Yes,Yes,No
CUST00896,Female,67,Yes,No,9.4,One Year,Mailed Check,DSL,73.26,8356.28,Yes,No,No
CUST00897,Female,33,No,No,2.6,Month-to-Month,Credit Card,Fiber Optic,78.46,2565.48,Yes,Yes,No
CUST00898,Female,72,No,No,3.4,Month-to-Month,Bank Transfer,DSL,52.92,2151.94,No,Yes,No
CUST00899,Male,36,Yes,No,1.2,Month-to-Month,Bank Transfer,Fiber Optic,77.81,1150.48,No,Yes,Yes
CUST00900,Male,68,No,No,1.4,Two Year,Electronic Check,Fiber Optic,69.99,1230.46,Yes,Yes,No
CUST00901,Male,35,No,No,4.0,Month-to-Month,Electronic Check,No,43.65,2123.33,Yes,Yes,No
CUST00902,Female,69,No,No,7.9,Month-to-Month,Electronic Check,DSL,53.8,5161.88,No,Yes,Yes
CUST00903,Female,33,Yes,No,3.0,Month-to-Month,Electronic Check,Fiber Optic,76.25,2569.31,No,Yes,Yes
CUST00904,Male,25,Yes,No,4.7,Two Year,Mailed Check,Fiber Optic,71.14,4277.19,Yes,No,No
CUST00905,Male,50,No,No,0.6,Month-to-Month,Bank Transfer,Fiber Optic,86.78,592.86,No,No,Yes
CUST00906,Female,66,No,Yes,0.7,Month-to-Month,Mailed Check,Fiber Optic,87.87,721.4,Yes,No,Yes
CUST00907,Female,29,No,No,2.3,Month-to-Month,Bank Transfer,No,33.29,899.48,Yes,Yes,No
CUST00908,Male,70,No,No,0.6,Month-to-Month,Mailed Check,DSL,63.56,487.11,No,No,No
CUST00909,Male,28,No,Yes,3.0,Month-to-Month,Bank Transfer,DSL,62.17,2058.79,No,No,Yes
CUST00910,Female,22,No,Yes,1.0,Month-to-Month,Electronic Check,Fiber Optic,74.7,823.61,No,No,No
CUST00911,Male,44,Yes,No,4.7,Two Year,Bank Transfer,Fiber Optic,76.29,4011.71,No,Yes,No
CUST00912,Male,29,No,No,5.0,Two Year,Electronic Check,DSL,62.8,3709.07,No,No,No
CUST00913,Male,34,No,No,1.9,One Year,Bank Transfer,Fiber Optic,80.06,1850.59,No,Yes,Yes
CUST00914,Female,23,No,No,0.6,Month-to-Month,Mailed Check,Fiber Optic,73.27,610.99,Yes,Yes,Yes
CUST00915,Female,50,No,No,3.1,One Year,Credit Card,DSL,44.01,1631.99,Yes,Yes,No
CUST00916,Female,22,Yes,No,14.8,Month-to-Month,Bank Transfer,DSL,62.5,11134.94,No,No,No
CUST00917,Female,74,No,Yes,2.9,Month-to-Month,Mailed Check,No,37.36,1174.0,No,Yes,No
CUST00918,Female,45,No,No,0.1,Two Year,Credit Card,Fiber Optic,86.03,130.06,Yes,Yes,No
CUST00919,Female,31,Yes,Yes,0.1,Two Year,Mailed Check,DSL,47.46,176.26,No,No,Yes
CUST00920,Female,22,Yes,Yes,1.2,One Year,Credit Card,DSL,54.5,835.3,Yes,Yes,No
CUST00921,Male,71,Yes,Yes,0.7,Two Year,Electronic Check,Fiber Optic,83.72,578.28,No,No,Yes
CUST00922,Male,73,Yes,No,5.0,Two Year,Bank Transfer,DSL,51.48,3105.99,Yes,No,No
CUST00923,Male,50,Yes,Yes,5.6,One Year,Mailed Check,No,35.47,2480.49,No,Yes,No
CUST00924,Male,67,Yes,Yes,0.9,One Year,Bank Transfer,Fiber Optic,81.16,968.97,Yes,Yes,No
CUST00925,Male,65,No,No,1.2,One Year,Electronic Check,Fiber Optic,89.32,1392.84,No,Yes,Yes
CUST00926,Male,58,No,Yes,0.8,Month-to-Month,Electronic Check,No,32.67,262.27,Yes,No,Yes
CUST00927,Male,36,No,No,7.2,Month-to-Month,Bank Transfer,Fiber Optic,73.47,6294.41,No,No,Yes
CUST00928,Female,39,No,No,2.1,One Year,Mailed Check,DSL,70.95,1778.12,No,Yes,No
CUST00929,Female,22,Yes,No,3.2,Month-to-Month,Mailed Check,Fiber Optic,89.62,3765.08,Yes,Yes,Yes
CUST00930,Male,19,Yes,Yes,1.6,Month-to-Month,Mailed Check,Fiber Optic,72.26,1255.49,Yes,Yes,Yes
CUST00931,Male,47,No,Yes,3.0,Month-to-Month,Bank Transfer,DSL,43.5,1588.77,Yes,No,No
CUST00932,Female,64,Yes,No,1.5,Month-to-Month,Mailed Check,DSL,67.67,1309.24,No,Yes,No
CUST00933,Male,56,No,Yes,1.2,Two Year,Mailed Check,Fiber Optic,86.44,1372.94,No,Yes,Yes
CUST00934,Male,21,No,No,3.0,One Year,Credit Card,DSL,59.49,2111.94,Yes,No,Yes
CUST00935,Female,50,No,Yes,2.7,Month-to-Month,Mailed Check,Fiber Optic,88.1,2797.08,No,Yes,Yes
CUST00936,Male,30,No,No,1.0,Two Year,Electronic Check,Fiber Optic,93.7,1485.61,No,Yes,No
CUST00937,Female,37,Yes,No,0.5,Two Year,Mailed Check,Fiber Optic,94.05,513.89,Yes,No,Yes
CUST00938,Male,71,Yes,No,1.4,Month-to-Month,Bank Transfer,Fiber Optic,77.98,1244.82,No,No,Yes
CUST00939,Female,24,No,No,1.6,Two Year,Bank Transfer,Fiber Optic,89.03,1874.73,No,Yes,Yes
CUST00940,Female,32,Yes,No,3.0,Month-to-Month,Mailed Check,DSL,43.76,1586.6,No,No,Yes
CUST00941,Female,40,No,No,7.4,Month-to-Month,Bank Transfer,DSL,46.3,3990.7,Yes,Yes,No
CUST00942,Male,31,Yes,No,0.1,Month-to-Month,Bank Transfer,DSL,52.57,166.08,Yes,No,No
CUST00943,Female,40,No,No,0.8,One Year,Mailed Check,DSL,41.4,364.47,Yes,No,No
CUST00944,Male,36,No,Yes,0.6,Month-to-Month,Credit Card,Fiber Optic,78.78,502.84,No,No,Yes
CUST00945,Male,71,No,Yes,2.1,One Year,Credit Card,Fiber Optic,67.62,2063.82,No,No,Yes
CUST00946,Male,46,Yes,No,1.7,One Year,Credit Card,Fiber Optic,84.84,1690.91,Yes,No,No
CUST00947,Male,73,Yes,Yes,3.9,Month-to-Month,Credit Card,No,43.14,2024.8,Yes,Yes,No
CUST00948,Female,37,No,No,0.8,Month-to-Month,Electronic Check,No,30.26,345.72,Yes,Yes,No
CUST00949,Female,46,Yes,Yes,2.7,Month-to-Month,Mailed Check,No,30.28,924.6,No,Yes,Yes
CUST00950,Male,41,No,No,6.5,Month-to-Month,Bank Transfer,No,27.13,2146.05,Yes,No,No
CUST00951,Male,35,No,Yes,7.2,One Year,Bank Transfer,Fiber Optic,92.81,8190.71,No,Yes,Yes
CUST00952,Female,27,No,No,9.6,One Year,Mailed Check,Fiber Optic,84.59,9968.66,No,Yes,No
CUST00953,Male,58,No,Yes,4.5,One Year,Bank Transfer,DSL,46.21,2556.03,No,No,No
CUST00954,Female,74,Yes,Yes,7.1,Month-to-Month,Electronic Check,Fiber Optic,86.36,7166.79,No,Yes,No
CUST00955,Male,25,No,Yes,0.8,One Year,Credit Card,Fiber Optic,97.42,1020.23,Yes,No,Yes
CUST00956,Male,43,No,No,0.7,Two Year,Mailed Check,Fiber Optic,73.58,420.14,No,Yes,No
CUST00957,Female,46,Yes,Yes,0.0,Two Year,Bank Transfer,Fiber Optic,77.47,190.59,No,Yes,Yes
CUST00958,Male,27,No,No,3.7,Two Year,Electronic Check,Fiber Optic,84.16,3917.72,No,Yes,No
CUST00959,Female,34,Yes,Yes,8.3,One Year,Bank Transfer,Fiber Optic,82.2,8223.66,Yes,Yes,No
CUST00960,Male,19,Yes,Yes,0.6,Month-to-Month,Electronic Check,Fiber Optic,88.36,668.72,Yes,Yes,Yes
CUST00961,Male,23,Yes,No,3.0,One Year,Bank Transfer,Fiber Optic,77.14,2775.73,No,Yes,No
CUST00962,Male,22,No,No,4.1,Two Year,Credit Card,No,25.76,1266.13,No,Yes,No
CUST00963,Female,45,Yes,No,7.9,Month-to-Month,Mailed Check,No,30.42,2942.65,No,No,No
CUST00964,Male,58,No,No,3.1,Month-to-Month,Credit Card,Fiber Optic,85.69,3134.44,No,Yes,Yes
CUST00965,Male,22,No,No,10.5,Month-to-Month,Credit Card,DSL,75.83,9886.6,No,No,No
CUST00966,Male,35,Yes,No,1.3,One Year,Bank Transfer,No,36.27,578.31,Yes,No,No
CUST00967,Male,43,Yes,No,1.3,Month-to-Month,Credit Card,DSL,42.68,771.7,No,Yes,No
CUST00968,Female,37,No,No,2.3,Month-to-Month,Mailed Check,No,21.88,531.4,No,Yes,Yes
CUST00969,Female,58,Yes,No,1.5,Two Year,Electronic Check,DSL,44.11,743.01,No,Yes,Yes
CUST00970,Male,66,No,No,0.0,One Year,Electronic Check,Fiber Optic,97.91,179.45,No,No,Yes
CUST00971,Female,44,Yes,No,3.9,Month-to-Month,Bank Transfer,Fiber Optic,76.45,3627.04,No,No,No
CUST00972,Male,66,No,Yes,4.2,Month-to-Month,Mailed Check,Fiber Optic,89.7,4525.93,Yes,Yes,Yes
CUST00973,Male,29,No,Yes,4.1,Month-to-Month,Mailed Check,Fiber Optic,88.9,4562.13,No,No,Yes
CUST00974,Male,24,Yes,No,1.3,Month-to-Month,Electronic Check,Fiber Optic,73.27,1453.81,Yes,No,Yes
CUST00975,Female,20,Yes,No,2.2,Month-to-Month,Electronic Check,Fiber Optic,81.65,1966.81,No,No,Yes
CUST00976,Female,27,Yes,No,1.3,Month-to-Month,Credit Card,DSL,52.88,930.86,No,Yes,No
CUST00977,Female,51,Yes,Yes,0.0,One Year,Bank Transfer,Fiber Optic,72.35,0.0,Yes,Yes,Yes
CUST00978,Female,42,No,No,2.5,One Year,Electronic Check,DSL,69.28,2196.84,No,Yes,No
CUST00979,Female,52,No,Yes,0.4,Month-to-Month,Electronic Check,Fiber Optic,86.36,336.12,Yes,No,No
CUST00980,Female,33,Yes,No,0.3,Month-to-Month,Mailed Check,DSL,67.75,315.61,No,No,Yes
CUST00981,Female,19,No,Yes,4.2,Two Year,Mailed Check,Fiber Optic,102.66,5301.65,Yes,Yes,No
CUST00982,Female,41,No,No,0.0,Month-to-Month,Mailed Check,Fiber Optic,86.28,0.0,No,Yes,No
CUST00983,Female,27,Yes,No,9.6,Month-to-Month,Electronic Check,DSL,57.99,6625.19,No,No,Yes
CUST00984,Male,55,Yes,Yes,2.2,One Year,Bank Transfer,Fiber Optic,78.7,2047.88,No,No,No
CUST00985,Female,39,No,No,12.2,One Year,Credit Card,Fiber Optic,95.67,13694.92,No,Yes,No
CUST00986,Female,43,No,No,0.2,Month-to-Month,Bank Transfer,No,29.62,97.96,No,Yes,Yes
CUST00987,Female,60,No,Yes,2.6,One Year,Electronic Check,No,26.61,908.72,No,Yes,No
CUST00988,Female,72,No,No,1.3,One Year,Credit Card,Fiber Optic,78.86,1031.6,No,Yes,No
CUST00989,Female,56,Yes,No,5.6,Two Year,Bank Transfer,Fiber Optic,85.59,5864.05,No,Yes,No
CUST00990,Female,44,No,No,1.3,Month-to-Month,Electronic Check,Fiber Optic,89.97,1465.3,No,Yes,No
CUST00991,Female,46,No,Yes,0.9,One Year,Bank Transfer,DSL,56.63,533.53,Yes,No,No
CUST00992,Female,64,No,No,5.8,Month-to-Month,Electronic Check,Fiber Optic,88.7,6535.57,No,No,No
CUST00993,Female,55,Yes,No,1.4,One Year,Mailed Check,No,28.27,540.08,Yes,Yes,No
CUST00994,Female,37,Yes,No,0.1,One Year,Bank Transfer,Fiber Optic,89.04,327.4,No,No,Yes
CUST00995,Female,44,Yes,No,1.5,Month-to-Month,Mailed Check,Fiber Optic,88.79,1605.47,Yes,No,No
CUST00996,Male,58,No,No,3.2,Two Year,Mailed Check,DSL,64.72,2289.43,No,Yes,No
CUST00997,Male,71,Yes,Yes,0.9,Month-to-Month,Credit Card,DSL,61.45,684.71,No,No,No
CUST00998,Female,37,Yes,Yes,1.7,Month-to-Month,Credit Card,DSL,56.24,1133.15,No,No,No
CUST00999,Female,61,Yes,No,0.2,Month-to-Month,Bank Transfer,Fiber Optic,88.32,392.46,No,No,Yes
CUST01000,Male,36,Yes,No,2.7,One Year,Electronic Check,Fiber Optic,75.79,2365.94,No,Yes,No
CUST01001,Female,37,No,Yes,4.2,Month-to-Month,Credit Card,Fiber Optic,95.22,5053.36,No,Yes,Yes
CUST01002,Male,52,No,Yes,1.6,Two Year,Credit Card,Fiber Optic,83.0,1490.55,No,Yes,No
CUST01003,Male,64,No,No,1.6,Two Year,Mailed Check,Fiber Optic,84.0,1731.42,Yes,Yes,No
CUST01004,Male,19,Yes,No,0.3,Two Year,Mailed Check,Fiber Optic,81.17,170.97,No,No,No
CUST01005,Male,47,No,Yes,0.7,Month-to-Month,Electronic Check,Fiber Optic,77.91,648.46,No,No,Yes
CUST01006,Male,70,Yes,Yes,0.5,One Year,Credit Card,Fiber Optic,78.46,261.62,Yes,No,No
CUST01007,Female,51,Yes,No,2.0,Month-to-Month,Credit Card,Fiber Optic,76.38,1844.22,Yes,Yes,No
CUST01008,Male,39,Yes,No,2.3,Two Year,Electronic Check,No,28.08,718.53,Yes,Yes,No
CUST01009,Female,20,Yes,No,8.9,One Year,Credit Card,DSL,61.67,6654.46,Yes,No,No
CUST01010,Female,23,Yes,No,0.2,Month-to-Month,Bank Transfer,DSL,54.82,207.92,No,Yes,Yes
CUST01011,Male,32,No,No,2.7,One Year,Bank Transfer,Fiber Optic,90.31,2923.91,No,Yes,Yes
CUST01012,Male,44,No,No,2.2,Month-to-Month,Electronic Check,Fiber Optic,88.85,2229.5,No,No,Yes
CUST01013,Female,27,No,No,2.2,Month-to-Month,Mailed Check,DSL,51.41,1398.93,No,No,No
CUST01014,Male,26,Yes,Yes,6.2,Month-to-Month,Electronic Check,Fiber Optic,94.91,7241.38,No,No,No
CUST01015,Male,50,Yes,No,0.7,Two Year,Bank Transfer,Fiber Optic,92.99,749.55,No,Yes,Yes
CUST01016,Female,49,Yes,No,0.1,Two Year,Credit Card,Fiber Optic,91.57,31.23,Yes,Yes,No
CUST01017,Female,65,No,No,3.3,One Year,Credit Card,Fiber Optic,88.33,3275.13,No,No,No
CUST01018,Male,23,No,No,1.3,Two Year,Mailed Check,Fiber Optic,82.28,1319.45,No,No,Yes
CUST01019,Female,58,No,No,0.1,Month-to-Month,Mailed Check,DSL,52.26,173.52,Yes,No,No
CUST01020,Male,53,Yes,No,0.9,Two Year,Bank Transfer,DSL,54.76,748.03,Yes,Yes,No
CUST01021,Male,19,No,Yes,1.1,Month-to-Month,Mailed Check,DSL,66.02,902.85,No,No,No
CUST01022,Male,46,Yes,No,2.9,One Year,Electronic Check,Fiber Optic,93.94,3005.93,No,Yes,Yes
CUST01023,Female,21,No,No,0.6,One Year,Bank Transfer,Fiber Optic,73.46,459.85,No,Yes,Yes
CUST01024,Female,18,No,No,1.6,Month-to-Month,Credit Card,Fiber Optic,87.08,1875.73,No,Yes,Yes
CUST01025,Female,36,No,No,2.0,Month-to-Month,Credit Card,Fiber Optic,65.1,1669.5,No,No,Yes
CUST01026,Female,43,No,No,1.8,Month-to-Month,Credit Card,Fiber Optic,81.47,1591.3,Yes,Yes,Yes
CUST01027,Female,42,Yes,No,10.9,Two Year,Mailed Check,DSL,49.58,6681.45,Yes,Yes,No
CUST01028,Male,27,No,Yes,0.1,Month-to-Month,Bank Transfer,DSL,59.45,0.0,No,No,Yes
CUST01029,Male,70,No,Yes,9.0,Month-to-Month,Mailed Check,No,21.3,2283.32,No,Yes,Yes
CUST01030,Male,32,Yes,No,2.6,One Year,Electronic Check,Fiber Optic,72.77,2343.75,No,Yes,Yes
CUST01031,Male,39,Yes,No,4.8,Month-to-Month,Bank Transfer,Fiber Optic,81.01,4653.26,Yes,No,No
CUST01032,Female,68,Yes,No,1.7,Month-to-Month,Mailed Check,Fiber Optic,84.94,1677.51,Yes,No,No
CUST01033,Male,65,Yes,No,1.8,One Year,Credit Card,Fiber Optic,71.09,1537.44,Yes,Yes,No
CUST01034,Female,38,Yes,Yes,6.3,Month-to-Month,Credit Card,Fiber Optic,94.1,7307.13,No,No,No
CUST01035,Male,73,No,No,6.8,One Year,Electronic Check,DSL,53.39,4561.92,No,Yes,No
CUST01036,Female,39,Yes,Yes,0.8,Month-to-Month,Electronic Check,No,30.2,308.27,Yes,No,No
CUST01037,Female,53,Yes,No,0.7,Month-to-Month,Electronic Check,DSL,63.82,455.85,Yes,No,No
CUST01038,Male,51,No,No,2.1,One Year,Credit Card,DSL,49.14,1248.59,Yes,Yes,Yes
CUST01039,Male,47,No,No,6.9,Month-to-Month,Mailed Check,DSL,66.85,5799.19,No,No,No
CUST01040,Male,42,No,Yes,1.2,Two Year,Credit Card,Fiber Optic,85.04,1362.78,No,Yes,No
CUST01041,Male,62,Yes,Yes,3.2,Two Year,Credit Card,Fiber Optic,91.34,3751.99,Yes,Yes,No
CUST01042,Female,45,No,No,3.7,Month-to-Month,Credit Card,Fiber Optic,88.55,4078.81,Yes,No,No
CUST01043,Male,18,No,No,4.5,Month-to-Month,Mailed Check,No,35.5,1983.56,No,Yes,No
CUST01044,Male,66,Yes,No,2.5,Month-to-Month,Credit Card,DSL,55.61,1673.45,No,Yes,Yes
CUST01045,Female,62,Yes,Yes,1.5,Month-to-Month,Electronic Check,Fiber Optic,81.26,1696.74,No,Yes,No
CUST01046,Male,21,No,No,10.2,Month-to-Month,Electronic Check,Fiber Optic,100.51,11733.26,No,Yes,No
CUST01047,Male,24,No,No,2.8,Two Year,Electronic Check,No,29.84,1036.55,No,No,No
CUST01048,Male,66,No,No,3.9,Month-to-Month,Electronic Check,DSL,46.22,2207.28,Yes,No,No
CUST01049,Male,26,No,No,1.3,Month-to-Month,Credit Card,No,41.75,578.81,No,Yes,No
CUST01050,Male,53,No,Yes,3.3,Month-to-Month,Credit Card,DSL,52.51,2115.75,Yes,Yes,No
CUST01051,Female,36,No,No,0.9,Month-to-Month,Credit Card,Fiber Optic,71.21,853.81,No,Yes,Yes
CUST01052,Male,18,Yes,No,0.8,One Year,Electronic Check,Fiber Optic,78.41,481.16,No,Yes,Yes
CUST01053,Male,27,Yes,No,3.8,Month-to-Month,Mailed Check,No,15.0,694.94,No,Yes,No
CUST01054,Male,53,Yes,No,2.2,Month-to-Month,Bank Transfer,DSL,48.77,1414.43,No,Yes,No
CUST01055,Male,26,No,No,3.4,Month-to-Month,Bank Transfer,DSL,69.06,3050.31,No,Yes,No
CUST01056,Male,62,No,Yes,0.9,Two Year,Bank Transfer,DSL,58.67,707.4,No,No,Yes
CUST01057,Female,63,No,No,2.7,Month-to-Month,Mailed Check,Fiber Optic,84.96,2738.92,Yes,No,No
CUST01058,Male,59,Yes,No,1.8,Two Year,Credit Card,Fiber Optic,80.38,1893.33,No,No,Yes
CUST01059,Female,49,No,No,2.7,Month-to-Month,Bank Transfer,No,28.9,887.86,No,No,No
CUST01060,Female,49,Yes,Yes,1.0,Two Year,Bank Transfer,Fiber Optic,93.92,1276.59,No,Yes,Yes
CUST01061,Male,23,Yes,No,3.8,One Year,Credit Card,DSL,40.38,1838.48,No,No,No
CUST01062,Male,65,No,Yes,4.9,Month-to-Month,Bank Transfer,DSL,78.52,4803.88,No,No,Yes
CUST01063,Male,55,No,Yes,0.9,Two Year,Credit Card,DSL,47.94,473.29,No,No,No
CUST01064,Male,34,No,No,1.1,One Year,Bank Transfer,Fiber Optic,83.0,1382.88,Yes,Yes,Yes
CUST01065,Female,27,Yes,No,3.2,Month-to-Month,Credit Card,No,28.72,1173.32,No,No,No
CUST01066,Male,67,No,No,3.6,Month-to-Month,Electronic Check,No,28.51,1253.34,No,No,No
CUST01067,Male,44,Yes,No,3.7,One Year,Mailed Check,Fiber Optic,79.63,3582.75,Yes,Yes,No
CUST01068,Male,71,Yes,No,3.4,One Year,Bank Transfer,DSL,62.0,2742.44,No,No,Yes
CUST01069,Male,67,No,No,1.5,One Year,Credit Card,DSL,64.13,1432.32,Yes,Yes,Yes
CUST01070,Male,52,No,No,1.5,One Year,Electronic Check,Fiber Optic,92.64,1606.91,Yes,Yes,No
CUST01071,Male,69,No,Yes,0.9,One Year,Credit Card,No,30.71,314.12,No,Yes,No
CUST01072,Female,38,Yes,No,0.5,One Year,Bank Transfer,DSL,50.29,434.69,No,Yes,No
CUST01073,Female,42,No,No,3.5,One Year,Bank Transfer,DSL,53.52,1997.5,Yes,No,No
CUST01074,Male,45,Yes,No,0.3,Month-to-Month,Bank Transfer,Fiber Optic,84.31,0.0,No,Yes,No
CUST01075,Male,64,No,No,8.3,Two Year,Bank Transfer,Fiber Optic,77.16,7573.27,No,Yes,No
CUST01076,Male,32,Yes,Yes,5.3,Month-to-Month,Bank Transfer,DSL,56.43,3627.91,No,No,No
CUST01077,Female,21,Yes,No,5.8,Month-to-Month,Electronic Check,No,44.4,2995.46,No,Yes,No
CUST01078,Male,46,No,Yes,7.1,One Year,Credit Card,DSL,53.64,4440.79,No,No,No
CUST01079,Female,26,No,No,1.6,Month-to-Month,Credit Card,No,34.0,623.27,No,No,Yes
CUST01080,Male,44,Yes,Yes,5.6,Month-to-Month,Bank Transfer,DSL,49.74,3483.38,No,Yes,No
CUST01081,Male,43,Yes,No,0.5,Month-to-Month,Credit Card,DSL,62.09,329.95,Yes,No,Yes
CUST01082,Male,36,No,No,0.1,One Year,Electronic Check,DSL,49.74,174.89,Yes,No,No
CUST01083,Male,73,Yes,No,4.6,Two Year,Bank Transfer,DSL,51.69,2869.6,Yes,No,No
